article_id,level,label,mention_count
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",feature,alpha,3
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",feature,PSD,8
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",feature,entropy,18
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",feature,gamma,2
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",feature,delta,1
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",method,ICA,2
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",method,threshold,1
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",method,low-pass,2
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",method,SOBI/BSS,1
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",method,Welch,4
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",tool,MATLAB,3
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",tool,EEGLAB,2
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",tool,FieldTrip,2
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",tool,LSL,5
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",tool,PREP pipeline,2
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",tool,CleanLine,1
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",metric,correlation,12
"533_PMC7882625_Parsing Neurodynamic Information Streams to Estimate the Frequency, Magnitude and Duration of T",metric,accuracy,1
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,marker_artifact,Line / mains noise,1
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,marker_artifact,Bad channel / electrode contact,1
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,marker,Trial/condition/class label,1
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,feature,amplitude,5
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,feature,topography,5
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,feature,entropy,1
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,feature,spatial pattern,3
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,method,band-pass,2
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,method,classifier,1
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,method,SVM,3
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,method,PCA,3
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,method,CNN,66
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,method,LSTM,1
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,tool,FASTER,2
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,metric,accuracy,47
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,metric,sensitivity,1
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,metric,SNR,17
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,metric,precision,15
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,metric,F1/F-score,47
534_PMC9992797_Single-trial P300 classification algorithm based on centralized multi-person data fusion CNN,metric,recall,18
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,marker_artifact,Line / mains noise,2
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,marker_artifact,Bad channel / electrode contact,2
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,marker,Stimulus onset marker,1
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,marker,Trial/condition/class label,3
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,feature,amplitude,29
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,feature,correlation,2
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,feature,duration,7
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,feature,band power,3
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,feature,variance,1
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,feature,topography,1
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,feature,latency,4
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,feature,RMS,2
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,method,ICA,13
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,method,threshold,9
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,method,reconstruction/imputation,1
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,method,low-pass,6
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,method,high-pass,6
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,method,PCA,1
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,method,spectrogram/STFT,4
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,tool,MATLAB,4
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,tool,EEGLAB,1
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,tool,FASTER,1
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,tool,Python,2
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,tool,LSL,1
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,metric,correlation,2
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,metric,accuracy,15
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,metric,sensitivity,6
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,metric,precision,2
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,metric,p-value,2
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,metric,effect size/Cohen d/CI,1
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,metric,R2,2
535_PMC12548702_Neural Response Attenuates with Decreasing Inter-Onset Intervals Between Sounds in a Natural So,metric,MSE,2
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,marker_artifact,Line / mains noise,2
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,marker_artifact,Muscle / EMG,2
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,marker_artifact,Bad channel / electrode contact,2
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,marker_artifact,Cardiac / ECG / BCG,1
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,marker_artifact,Rejected epoch / segment,1
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,marker,IC/component label,2
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,feature,amplitude,1
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,feature,correlation,5
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,feature,duration,9
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,feature,variance,5
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,feature,topography,7
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,feature,coherence,3
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,feature,gamma,1
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,method,ICA,3
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,method,threshold,1
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,method,band-pass,6
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,method,classifier,2
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,method,wavelet/DWT/CWT,2
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,method,EMD/EEMD,1
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,method,CCA,1
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,tool,MATLAB,2
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,tool,EEGLAB,6
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,tool,ICLabel,2
536_PMC11610357_Resting-state EEG microstate analysis of internet gaming disorder and alcohol use disorder,tool,CleanLine,2
